Version = 2.0
Id,Category,DM Address,Name,PLCNo,40000,ModbusAddress,AlgoNo,Length,DataType,BitNo,UseEngUnit,Offset,Span,Monitor,Control,Direction,IOType,EnableTraceLog,Description,Remark,,,,,,,,
1504,Manual,D15222.66,PLC2_MANUAL_IN_83,2,5222,45222,0,1,Bit,66,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 83,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1505,Manual,D15222.67,PLC2_MANUAL_IN_84,2,5222,45222,0,1,Bit,67,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 84,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1506,Manual,D15222.68,PLC2_MANUAL_IN_85,2,5222,45222,0,1,Bit,68,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 85,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1507,Manual,D15222.69,PLC2_MANUAL_IN_86,2,5222,45222,0,1,Bit,69,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 86,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1508,Manual,D15222.70,PLC2_MANUAL_IN_87,2,5222,45222,0,1,Bit,70,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 87,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1509,Manual,D15222.71,PLC2_MANUAL_IN_88,2,5222,45222,0,1,Bit,71,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 88,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1510,Manual,D15222.72,PLC2_MANUAL_IN_89,2,5222,45222,0,1,Bit,72,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 89,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1511,Manual,D15222.73,PLC2_MANUAL_IN_90,2,5222,45222,0,1,Bit,73,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 90,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1512,Manual,D15222.74,PLC2_MANUAL_IN_91,2,5222,45222,0,1,Bit,74,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 91,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1513,Manual,D15222.75,PLC2_MANUAL_IN_92,2,5222,45222,0,1,Bit,75,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 92,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1514,Manual,D15222.76,PLC2_MANUAL_IN_93,2,5222,45222,0,1,Bit,76,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 93,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1515,Manual,D15222.77,PLC2_MANUAL_IN_94,2,5222,45222,0,1,Bit,77,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 94,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1516,Manual,D15222.78,PLC2_MANUAL_IN_95,2,5222,45222,0,1,Bit,78,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 95,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1517,Manual,D15222.79,PLC2_MANUAL_IN_96,2,5222,45222,0,1,Bit,79,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 96,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1518,Manual,D15222.80,PLC2_MANUAL_IN_97,2,5222,45222,0,1,Bit,80,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 97,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1519,Manual,D15222.81,PLC2_MANUAL_IN_98,2,5222,45222,0,1,Bit,81,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 98,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1520,Manual,D15222.82,PLC2_MANUAL_IN_99,2,5222,45222,0,1,Bit,82,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 99,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1521,Manual,D15222.83,PLC2_MANUAL_IN_100,2,5222,45222,0,1,Bit,83,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 100,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1522,Manual,D15222.84,PLC2_MANUAL_IN_101,2,5222,45222,0,1,Bit,84,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 101,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1523,Manual,D15222.85,PLC2_MANUAL_IN_102,2,5222,45222,0,1,Bit,85,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 102,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1524,Manual,D15222.86,PLC2_MANUAL_IN_103,2,5222,45222,0,1,Bit,86,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 103,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1525,Manual,D15222.87,PLC2_MANUAL_IN_104,2,5222,45222,0,1,Bit,87,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 104,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1526,Manual,D15222.88,PLC2_MANUAL_IN_105,2,5222,45222,0,1,Bit,88,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 105,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1527,Manual,D15222.89,PLC2_MANUAL_IN_106,2,5222,45222,0,1,Bit,89,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 106,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1528,Manual,D15222.90,PLC2_MANUAL_IN_107,2,5222,45222,0,1,Bit,90,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 107,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1529,Manual,D15222.91,PLC2_MANUAL_IN_108,2,5222,45222,0,1,Bit,91,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 108,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1530,Manual,D15222.92,PLC2_MANUAL_IN_109,2,5222,45222,0,1,Bit,92,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 109,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1531,Manual,D15222.93,PLC2_MANUAL_IN_110,2,5222,45222,0,1,Bit,93,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 110,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1532,Manual,D15222.94,PLC2_MANUAL_IN_111,2,5222,45222,0,1,Bit,94,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 111,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1533,Manual,D15222.95,PLC2_MANUAL_IN_112,2,5222,45222,0,1,Bit,95,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 112,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1534,Manual,D15222.96,PLC2_MANUAL_IN_113,2,5222,45222,0,1,Bit,96,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 113,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1535,Manual,D15222.97,PLC2_MANUAL_IN_114,2,5222,45222,0,1,Bit,97,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 114,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1536,Manual,D15222.98,PLC2_MANUAL_IN_115,2,5222,45222,0,1,Bit,98,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 115,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1537,Manual,D15222.99,PLC2_MANUAL_IN_116,2,5222,45222,0,1,Bit,99,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 116,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1538,Manual,D15222.100,PLC2_MANUAL_IN_117,2,5222,45222,0,1,Bit,100,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 117,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1539,Manual,D15222.101,PLC2_MANUAL_IN_118,2,5222,45222,0,1,Bit,101,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 118,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1540,Manual,D15222.102,PLC2_MANUAL_IN_119,2,5222,45222,0,1,Bit,102,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 119,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1541,Manual,D15222.103,PLC2_MANUAL_IN_120,2,5222,45222,0,1,Bit,103,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 120,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1542,Manual,D15222.104,PLC2_MANUAL_IN_121,2,5222,45222,0,1,Bit,104,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 121,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1543,Manual,D15222.105,PLC2_MANUAL_IN_122,2,5222,45222,0,1,Bit,105,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 122,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1544,Manual,D15222.106,PLC2_MANUAL_IN_123,2,5222,45222,0,1,Bit,106,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 123,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1545,Manual,D15222.107,PLC2_MANUAL_IN_124,2,5222,45222,0,1,Bit,107,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 124,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1546,Manual,D15222.108,PLC2_MANUAL_IN_125,2,5222,45222,0,1,Bit,108,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 125,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1547,Manual,D15222.109,PLC2_MANUAL_IN_126,2,5222,45222,0,1,Bit,109,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 126,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1548,Manual,D15222.110,PLC2_MANUAL_IN_127,2,5222,45222,0,1,Bit,110,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 127,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1549,Manual,D15222.111,PLC2_MANUAL_IN_128,2,5222,45222,0,1,Bit,111,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 128,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1550,Manual,D15222.112,PLC2_MANUAL_IN_129,2,5222,45222,0,1,Bit,112,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 129,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1551,Manual,D15222.113,PLC2_MANUAL_IN_130,2,5222,45222,0,1,Bit,113,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 130,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1552,Manual,D15222.114,PLC2_MANUAL_IN_131,2,5222,45222,0,1,Bit,114,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 131,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1553,Manual,D15222.115,PLC2_MANUAL_IN_132,2,5222,45222,0,1,Bit,115,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 132,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1554,Manual,D15222.116,PLC2_MANUAL_IN_133,2,5222,45222,0,1,Bit,116,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 133,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1555,Manual,D15222.117,PLC2_MANUAL_IN_134,2,5222,45222,0,1,Bit,117,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 134,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1556,Manual,D15222.118,PLC2_MANUAL_IN_135,2,5222,45222,0,1,Bit,118,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 135,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1557,Manual,D15222.119,PLC2_MANUAL_IN_136,2,5222,45222,0,1,Bit,119,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 136,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1558,Manual,D15222.120,PLC2_MANUAL_IN_137,2,5222,45222,0,1,Bit,120,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 137,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1559,Manual,D15222.121,PLC2_MANUAL_IN_138,2,5222,45222,0,1,Bit,121,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 138,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1560,Manual,D15222.122,PLC2_MANUAL_IN_139,2,5222,45222,0,1,Bit,122,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 139,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1561,Manual,D15222.123,PLC2_MANUAL_IN_140,2,5222,45222,0,1,Bit,123,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 140,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1562,Manual,D15222.124,PLC2_MANUAL_IN_141,2,5222,45222,0,1,Bit,124,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 141,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1563,Manual,D15222.125,PLC2_MANUAL_IN_142,2,5222,45222,0,1,Bit,125,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 142,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1564,Manual,D15222.126,PLC2_MANUAL_IN_143,2,5222,45222,0,1,Bit,126,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 143,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1565,Manual,D15222.127,PLC2_MANUAL_IN_144,2,5222,45222,0,1,Bit,127,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 144,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1566,Manual,D15222.128,PLC2_MANUAL_IN_145,2,5222,45222,0,1,Bit,128,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 145,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1567,Manual,D15222.129,PLC2_MANUAL_IN_146,2,5222,45222,0,1,Bit,129,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 146,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1568,Manual,D15222.130,PLC2_MANUAL_IN_147,2,5222,45222,0,1,Bit,130,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 147,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1569,Manual,D15222.131,PLC2_MANUAL_IN_148,2,5222,45222,0,1,Bit,131,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 148,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1570,Manual,D15222.132,PLC2_MANUAL_IN_149,2,5222,45222,0,1,Bit,132,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 149,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1571,Manual,D15222.133,PLC2_MANUAL_IN_150,2,5222,45222,0,1,Bit,133,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 150,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1572,Manual,D15222.134,PLC2_MANUAL_IN_151,2,5222,45222,0,1,Bit,134,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 151,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1573,Manual,D15222.135,PLC2_MANUAL_IN_152,2,5222,45222,0,1,Bit,135,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 152,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1574,Manual,D15222.136,PLC2_MANUAL_IN_153,2,5222,45222,0,1,Bit,136,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 153,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1575,Manual,D15222.137,PLC2_MANUAL_IN_154,2,5222,45222,0,1,Bit,137,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 154,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1576,Manual,D15222.138,PLC2_MANUAL_IN_155,2,5222,45222,0,1,Bit,138,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 155,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1577,Manual,D15222.139,PLC2_MANUAL_IN_156,2,5222,45222,0,1,Bit,139,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 156,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1578,Manual,D15222.140,PLC2_MANUAL_IN_157,2,5222,45222,0,1,Bit,140,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 157,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1579,Manual,D15222.141,PLC2_MANUAL_IN_158,2,5222,45222,0,1,Bit,141,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 158,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1580,Manual,D15222.142,PLC2_MANUAL_IN_159,2,5222,45222,0,1,Bit,142,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 159,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1581,Manual,D15222.143,PLC2_MANUAL_IN_160,2,5222,45222,0,1,Bit,143,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 160,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1582,Manual,D15222.144,PLC2_MANUAL_IN_161,2,5222,45222,0,1,Bit,144,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 161,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1583,Manual,D15222.145,PLC2_MANUAL_IN_162,2,5222,45222,0,1,Bit,145,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 162,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1584,Manual,D15222.146,PLC2_MANUAL_IN_163,2,5222,45222,0,1,Bit,146,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 163,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1585,Manual,D15222.147,PLC2_MANUAL_IN_164,2,5222,45222,0,1,Bit,147,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 164,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1586,Manual,D15222.148,PLC2_MANUAL_IN_165,2,5222,45222,0,1,Bit,148,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 165,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1587,Manual,D15222.149,PLC2_MANUAL_IN_166,2,5222,45222,0,1,Bit,149,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 166,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1588,Manual,D15222.150,PLC2_MANUAL_IN_167,2,5222,45222,0,1,Bit,150,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 167,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1589,Manual,D15222.151,PLC2_MANUAL_IN_168,2,5222,45222,0,1,Bit,151,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 168,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1590,Manual,D15222.152,PLC2_MANUAL_IN_169,2,5222,45222,0,1,Bit,152,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 169,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1591,Manual,D15222.153,PLC2_MANUAL_IN_170,2,5222,45222,0,1,Bit,153,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 170,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1592,Manual,D15222.154,PLC2_MANUAL_IN_171,2,5222,45222,0,1,Bit,154,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 171,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1593,Manual,D15222.155,PLC2_MANUAL_IN_172,2,5222,45222,0,1,Bit,155,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 172,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1594,Manual,D15222.156,PLC2_MANUAL_IN_173,2,5222,45222,0,1,Bit,156,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 173,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1595,Manual,D15222.157,PLC2_MANUAL_IN_174,2,5222,45222,0,1,Bit,157,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 174,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1596,Manual,D15222.158,PLC2_MANUAL_IN_175,2,5222,45222,0,1,Bit,158,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 175,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1597,Manual,D15222.159,PLC2_MANUAL_IN_176,2,5222,45222,0,1,Bit,159,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 176,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1598,Manual,D15222.160,PLC2_MANUAL_IN_177,2,5222,45222,0,1,Bit,160,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 177,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1599,Manual,D15222.161,PLC2_MANUAL_IN_178,2,5222,45222,0,1,Bit,161,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 178,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1600,Manual,D15222.162,PLC2_MANUAL_IN_179,2,5222,45222,0,1,Bit,162,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 179,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
